,Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ,n_model
344,344,מזדה,6.0,PREMIUM,2013,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,188,5700,25.399999618530273,3250,8.199999809265138,223.0,11.7,19.6,15.6,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,438.0,0.0,1534,744,750,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, מערכת שמע משודרגת מתוצרת BOSE",2X4,1,1,0,6
345,345,מזדה,6.0,PREMIUM,2018,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,3250,8.199999809265138,223.0,11.5,19.2,15.2,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1543,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, וילון אחורי חשמלי, גימורי אלומיניום",2X4,1,1,0,6
346,346,מזדה,6.0,LUXURY,2003,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.899999618530273,201.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1461,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
347,347,מזדה,6.0,PREMIUM,2004,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,9.899999618530273,201.0,0.0,0.0,11.2,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1461,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
348,348,מזדה,6.0,PREMIUM,2005,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,10.100000381469727,200.0,0.0,0.0,11.1,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1465,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
349,349,מזדה,6.0,LUXURY,2004,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.899999618530273,201.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1461,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
350,350,מזדה,6.0,LUXURY,2007,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.899999618530273,201.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1461,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
351,351,מזדה,6.0,LUXURY,2006,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.899999618530273,201.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1461,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
352,352,מזדה,6.0,PREMIUM,2005,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,9.899999618530273,201.0,0.0,0.0,11.2,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1461,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
353,353,מזדה,6.0,EXECUTIVE,2005,4,5,0,4,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,195/65R15,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,0,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
354,354,מזדה,6.0,LUXURY,2003,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
355,355,מזדה,6.0,LUXURY,2004,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
356,356,מזדה,6.0,PREMIUM,2007,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,10.100000381469727,200.0,0.0,0.0,11.1,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1465,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
357,357,מזדה,6.0,LUXURY,2005,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.899999618530273,201.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1461,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
358,358,מזדה,6.0,EXECUTIVE,2007,4,5,0,4,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,195/65R15,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,0,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
359,359,מזדה,6.0,LUXURY,2007,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
360,360,מזדה,6.0,LUXURY,2005,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
361,361,מזדה,6.0,PREMIUM,2006,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,9.899999618530273,201.0,0.0,0.0,11.2,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1461,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
362,362,מזדה,6.0,PREMIUM,2003,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,9.899999618530273,201.0,0.0,0.0,11.2,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1461,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
363,363,מזדה,6.0,LUXURY,2006,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
364,364,מזדה,6.0,PREMIUM,2007,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,9.899999618530273,201.0,0.0,0.0,11.2,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1461,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
365,365,מזדה,6.0,EXECUTIVE,2006,4,5,0,4,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,195/65R15,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,0,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
366,366,מזדה,6.0,PREMIUM,2006,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,10.100000381469727,200.0,0.0,0.0,11.1,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1465,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
367,367,מזדה,6.0,PREMIUM,2004,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,10.100000381469727,200.0,0.0,0.0,11.1,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1465,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
368,368,מזדה,6.0,EXECUTIVE,2004,4,5,0,4,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,195/65R15,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,0,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
369,369,מזדה,6.0,EXECUTIVE,2003,4,5,0,4,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.800000190734863,200.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1406,0,0,195/65R15,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,0,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,6
370,370,מזדה,5.0,LUXURY,2010,5,7,0,5,0.0,0,0,2005,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,146,6500,19.0,4000,11.800000190734865,186.0,0.0,0.0,11.7,0,0,0,0,0,12.0,12.0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,175.5,166.5,275.0,112.0,426.0,1543,480,750,205/55R16,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,5
371,371,מזדה,5.0,,2007,5,7,0,5,0.0,0,0,2005,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,146,6500,19.0,4000,11.800000190734865,186.0,0.0,0.0,11.7,0,0,0,0,0,0.0,0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,175.5,166.5,275.0,112.0,426.0,1543,0,0,195/65R15,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,0,2X4,1,1,0,5
372,372,מזדה,5.0,,2006,5,7,0,5,0.0,0,0,2005,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,146,6500,19.0,4000,11.800000190734865,186.0,0.0,0.0,11.7,0,0,0,0,0,0.0,0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,175.5,166.5,275.0,112.0,426.0,1543,0,0,195/65R15,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,0,2X4,1,1,0,5
373,373,מזדה,5.0,EXECUTIVE,2010,5,7,0,5,0.0,0,0,2005,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,146,6500,19.0,4000,11.800000190734865,186.0,0.0,0.0,11.7,0,0,0,0,0,12.0,12.0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,175.5,166.5,275.0,112.0,426.0,1543,480,750,195/65R15,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,מזגן רגיל + פתחי אוורור מאחור,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,5
374,374,מזדה,5.0,EXECUTIVE,2008,5,7,0,5,0.0,0,0,2005,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,146,6500,19.0,4000,11.800000190734865,186.0,0.0,0.0,11.7,0,0,0,0,0,0.0,0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,175.5,166.5,275.0,112.0,426.0,1543,480,750,195/65R15,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,מזגן רגיל + פתחי אוורור מאחור,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,5
375,375,מזדה,5.0,EXECUTIVE,2009,5,7,0,5,0.0,0,0,2005,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,146,6500,19.0,4000,11.800000190734865,186.0,0.0,0.0,11.7,0,0,0,0,0,12.0,12.0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,175.5,166.5,275.0,112.0,426.0,1543,480,750,195/65R15,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,מזגן רגיל + פתחי אוורור מאחור,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,5
376,376,מזדה,5.0,,2008,5,7,0,5,0.0,0,0,2005,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,146,6500,19.0,4000,11.800000190734865,186.0,0.0,0.0,11.7,0,0,0,0,0,0.0,0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,175.5,166.5,275.0,112.0,426.0,1543,0,0,195/65R15,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,0,2X4,1,1,0,5
377,377,מזדה,5.0,LUXURY,2008,5,7,0,5,0.0,0,0,2005,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,146,6500,19.0,4000,11.800000190734865,186.0,0.0,0.0,11.7,0,0,0,0,0,0.0,0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,175.5,166.5,275.0,112.0,426.0,1543,480,750,205/55R16,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,5
378,378,מזדה,5.0,LUXURY,2009,5,7,0,5,0.0,0,0,2005,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,146,6500,19.0,4000,11.800000190734865,186.0,0.0,0.0,11.7,0,0,0,0,0,12.0,12.0,ABS + EBD,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.5,175.5,166.5,275.0,112.0,426.0,1543,480,750,205/55R16,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,5
